,id,date,tweet,label
23,1343684750049992706,2020-12-28 22:26:23+00:00,"EOD 12/28 Top 15 of 100 Stk Quant Model
$ULTA+5%
$GTBIF+5%
$NARI+5%
$CCL+4%
$VRM+3%
$DXCM+2%
$LAD+2%
$PLMR+2%
$TCNNF+1%
$EXPE+1%
$DAL+1%
$ZI+1%
$PSX+1%
$IRTC+1%
$OTRK+0%
$LULU+0%
Ave Stk -3.1%, $SPY+.86%, $QQQ+1% Mo stks. killed.  Money moves to Fanmg. Top may be in for MO Stks.",DAL
24,1343667266169278466,2020-12-28 21:16:55+00:00,$AAL $UAL $DAL  i don’t seem any moon today.  now ready to gap down.,DAL
25,1343664066137612288,2020-12-28 21:04:12+00:00,next year will be all about traveling. $DAL Jan '22 $55 calls,DAL
26,1343663011698003970,2020-12-28 21:00:00+00:00,"$SPY $QQQ $DJI ATH
$RIOT $MSTR $MARA 52wk highs, $BTC Bitcoin &gt;$28k over wknd
Reopen rotation- $LUV $DAL $EXPE $CCL $LYV $MSGE $M $DIS rise; $ZM $PTON slip
$AZN up ahead of exp. UK approval
$MYOV ATH on $PFE partnership
$NKLA jump as JPM reits OW, other EVs slide $NIO $BLNK $SBE",DAL
27,1343637656224362498,2020-12-28 19:19:15+00:00,"Airline/travel stocks showing strength following passage of stimulus bill and highest TSA passenger data since the pandemic began

Gainers: $AAL +4.66% $HA +4.56% $JBLU +3.15% $UAL +2.82% $SAVE +2.66% $BKNG +2.76% $DAL +2.39% $EXPE +2.08% $LUV +1.49%",DAL
28,1343617898158452736,2020-12-28 18:00:44+00:00,"BTO $DAL 03/19/2021 55 CALL @ 0.52 (Market last: 0.52)

B-C-M said ""BTO DAL 3/19/21 55c @.52""",DAL
29,1343603653656137738,2020-12-28 17:04:08+00:00,$stic $aal $dal $agnc,DAL
30,1343596064696377349,2020-12-28 16:33:59+00:00,$UAL $DAL $AAL what’s the chance they green to red today?,DAL
31,1343587883781799937,2020-12-28 16:01:28+00:00,"Check out these stocks that are on sale:

$CVX
$AIG
$MO
$IBM
$DAL",DAL
32,1343564868142694402,2020-12-28 14:30:01+00:00,Large Print $DAL Size: 175604 Price: 40.15 Time: 930,DAL
33,1343563406842986498,2020-12-28 14:24:13+00:00,"$MU upgrade 
$RIOT big gap up 
$MARA big gap up 
$AMD upgrade 
$QCOM upgrade
$AAPL near breakout of double top 
$AAL $DAL $LUV $RCL $CCL all up due to covid bill 
just a few names ill be watching  im trying to capitalize off the morning pump and find a good runner",DAL
34,1343553945478819843,2020-12-28 13:46:37+00:00,"$AAL $DAL $LUV $RCL $CCL $EXPE $BKNG all up on Covid Bill

$TSLA pushing, $LRCX $SMH up, Beta gap up

$FUBO $ZM $LMND $MRNA down premarket",DAL
35,1343553054633828352,2020-12-28 13:43:04+00:00,"Most active stocks in today's pre market trading

American $AAL
Apple $AAPL
Carnival $CCL
Tesla $TSLA
$GE
Ford $F
AT&amp;T $T
Moderna $MRNA
BofA $BAC
Pfizer $PFE
Norwegian $NCLH
United $UAL
Occidental $OXY
$AMD
Boeing $BA
Delta $DAL
Exxon $XOM
Marathon $MRO
Square $SQ
Wells $WFC",DAL
36,1343550734806167552,2020-12-28 13:33:51+00:00,"*** With the #StimulusBill signed, keep an eye on travel stocks. $AAL $UAL $LUV $DAL $SAVE $CCL $RCL $NCLH

#StockMarket #trade #Daytrade #StocksToTrade #stocks #StocksToWatch",DAL
37,1343546610182184964,2020-12-28 13:17:28+00:00,"Shares of several airline stocks are trading higher after President Trump signed a COVID-19 relief bill which includes money for airlines.
$ALK $AZUL $DAL $HA $JBLU $LUV $SAVE $AAL

@Benzinga",DAL
38,1343423092085895168,2020-12-28 05:06:39+00:00,"Names I will be watching in all other sectors going into the new year:
$VUZI $NNDM $DBX $IPOC $GHIV $FUSE $AMCI $XXII $BABA $JPM $M $WBA $DAL $T $MO $CBAT $ENPH $FCEL $FTEK $BFT $HTOO $VALE $POWW $APXT $EQOS $VISL $CFII $ETH $SKLZ and many more but I'll keep the list down for us.",DAL
39,1343393406685474816,2020-12-28 03:08:41+00:00,"So it’s my first time ever going onto a plane: what are necessary things to do on a plane? I know clapping when i lands is one but i’m coming up empty. Lemme Know👇👇 

$BA $AAL $UAL $LUV $DAL
Wrong Answers Only",DAL
40,1343370938763669505,2020-12-28 01:39:25+00:00,$AAL $UAL $DAL $DIS u know what our president is playing? He expressed he wanna get 2k for people which he knows no way to pass at this bill. Now he agrees to sign this 600 bill which he twits it’s good news. Wat hell good news? He just signs the bill he supposed to do last week,DAL
41,1343321308193464320,2020-12-27 22:22:12+00:00,"$SPY $IPOC $QQQ $DIA $BABA $AAL $BA $DAL $HYLN $GEVO $AMCI $OPEN $FUBO 

House Speaker Nancy Pelosi has said that Democratic lawmakers will vote on Monday for a standalone bill to provide $2,000 direct payments to Americans.",DAL
42,1343303361421074433,2020-12-27 21:10:53+00:00,$UAL $AAL $DAL  ready for trading Monday?,DAL
43,1343272616346447874,2020-12-27 19:08:43+00:00,"$DAL $LUV $ALGT $JETS Delta (DAL), Southwest (LUV), Allegiant Travel (ALGT): The hard-hit airlines sector has a bullish long-term case, Barron’s says, recommending the stocks.",DAL
44,1343226131185618944,2020-12-27 16:04:00+00:00,"Quant Univ Components Part 1.
$ADSK
$AFIB
$ALGN
$AMD
$APPS
$ARRY
$AVLR
$AXNX
$BE
$BIGC
$BILL
$BLI
$BRP
$CCL
$CDLX
$CELH
$CHWY
$CMG
$COUP
$CRWD
$CVNA
$CYRX
$DAL
$DDOG
$DOCU
$DXCM
$ENPH
$EPAM
$ETSY
$EXAS
$EXPE
$EXPI
$FOUR
$FSLY
$FTCH
$FVRR
$GDRX
$GRWG
$GTBIF
$HALO
$INSG
$IRTC",DAL
45,1343177644746153984,2020-12-27 12:51:20+00:00,"Just got to my gate. Delta said they’re boarding the back of the plane first because of covid. Might as well walk to Palm Beach

Outrageous 

Will be shorting $DAL at market open on Monday morning",DAL
46,1343015603972550661,2020-12-27 02:07:26+00:00,"Drop 1 symbol you want me to chart

Will work on them now and try to have all done by tomorrow night!

$AAPL $MSFT $AMZN $FB $NFLX $NVDA $TSLA $GOOGL $QQQ $SPY $DIA $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $GS $COST $MA $WORK $SHOP $BMY $XLF $XLK $PG $DKNG $TLRY $C",DAL
47,1342963368014061568,2020-12-26 22:39:52+00:00,"NEW YEARS SALE 🥂

Use code ""GOODBYE2020"" for 25% OFF your first month or the ENTIRE year

This will be the FINAL coupon until Mid 2021‼️

Do not miss out! 💰

$AAPL $MSFT $AMZN $FB $NFLX $NVDA $TSLA $GOOGL $QQQ $SPY $DIA $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $GS $COST $MA $SHOP",DAL
48,1342938234226094080,2020-12-26 21:00:00+00:00,Looking for a potential bounce soon of oil and airlines $CVX $XOM $COP $ENB $EOG $EXC $HAL $DAL $AAL Also $CVS  also love the bounce potential of $FSLY $KC $FUTU $GOOG $FB $AMZN $NIU My Fav bounce candidates $SKLZ $SLQT $FUTU,DAL
49,1342932059136782336,2020-12-26 20:35:28+00:00,"$NCLH $SPR $DAL I like these stocks and planning to hold them LT going forward. 
$AAL is the cheapest stock in airlines though.",DAL
50,1342596909509332992,2020-12-25 22:23:42+00:00,"Our #data driven #trades for the past week:

• Purchases 

$MRNA

• Sell To Open

$DAL $39 Put 12/24/20
$DAL $39 Put 12/31/20
$IEMG $63 Call 01/15/21",DAL
51,1342531806306816001,2020-12-25 18:05:00+00:00,"New to investing? Find high-quality companies that you can relate to &amp; understand their products

Mobile phone $AAPL
Desktop computer $CRM
Package $JD
Shopping cart  $WMT
Telephone $VZ 
Pill $ABBV
Airplane $DAL
Detective $SE
Automobile $TSLA 
Office building $SPG",DAL
52,1342231231342252033,2020-12-24 22:10:37+00:00,"Portfolio Holdings thru 12/24:
$APXT +18.74% 
$BFT +11.25% 
$LCA   +17.41%
$DM    +14.47%
$HYLN +4.12%
$M      +1.18% 
$C      +13.59%
$WFC  +2.60%
$XOM +11.78%
$NCLH -1.93%
$CCL   +0.99%
$AAL   -1.80%
$FANG -0.73% 
$DAL    -1.94%
$XL    -0.68% (added on dip)",DAL
53,1342218742114107394,2020-12-24 21:20:59+00:00,"$DAL Below Avg Volume
Daily appearances since 2010: 463
Close 5 days later ±:
Avg: -0.19
SD: 1.89
Worst: -10.19
Best: 6.24

10 days later:
Avg: -0.26
SD: 2.96
Worst: -13.37
Best: 7.97

30 days later:
Avg: -1.03
SD: 6.50
Worst: -37.38
Best: 10.20",DAL
54,1342205797154095106,2020-12-24 20:29:33+00:00,United $UAL and Delta $DAL announced today they'd be requiring all passengers on flights from the U.K to the U.S to show a negative COVID-19 test taken within 72 hours of the flight according to Reuters,DAL
55,1342169418365857796,2020-12-24 18:05:00+00:00,"New to investing? Find high-quality companies that you can relate to &amp; understand their products

Mobile phone $AAPL
Desktop computer $CRM
Package $JD
Shopping cart  $WMT
Telephone $VZ 
Pill $ABBV
Airplane $DAL
Detective $SE
Automobile $TSLA 
Office building $SPG",DAL
56,1342166362186199045,2020-12-24 17:52:51+00:00,"Delta Air Says Requiring Negative COVID-19 Tests For All Passengers From U.K. To U.S. Effective Dec. 24

$DAL @Reuters",DAL
57,1342165176381034498,2020-12-24 17:48:08+00:00,"Delta Air Says Requiring Negative COVID-19 Tests For All Passengers From U.K. To U.S. Effective Dec. 24

$DAL",DAL
58,1342161145394814979,2020-12-24 17:32:07+00:00,"Germany Coronavirus: 1,604,052 Cases and 29,464 Deaths - $RCL $NCLH $LUV $CCL $DAL $AAL $BA $MGM $NCLH $PENN $DIS $AXP  $MAR $H $HLT $PFE $MRNA $XLY $AWAY $SAVE $ABNB  $JETS $DKNG $SKYW $RYAAY $JBLU $SPY $VIX",DAL
59,1342153373001330691,2020-12-24 17:01:14+00:00,"Italy Coronavirus: 2,009,317 Cases and 70,900 Deaths - $RCL $NCLH $LUV $CCL $DAL $AAL $BA $MGM $NCLH $PENN $DIS $AXP  $MAR $H $HLT $PFE $MRNA $XLY $AWAY $SAVE $ABNB  $JETS $DKNG $SKYW $RYAAY $JBLU $SPY $VIX/",DAL
60,1342136367791419392,2020-12-24 15:53:40+00:00,Gifted myself some $LUV and $DAL this Christmas in lieu of traveling this year,DAL
61,1342108077303230466,2020-12-24 14:01:15+00:00,$JBLU $DAL $LUV $AAL $UAL - TSA 12/23 checkpoint data shows -39% yr/yr traveler counts; seems not as many people staying home as anticipated vs Thanksgiving yr/yr data,DAL
62,1341933144388362240,2020-12-24 02:26:08+00:00,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $40 and $50: $ADM $AFL $AGIO $ALVR $APO $ATH $BLUE $CERT $COP $CPB $DAL $GLSI $GM $HLF $HXL $INTC $JOE $KL $LEG $LUV $MET $MO $PFG $REPL $SINA $TFC $UAL $USB $VEA $VWO $WPM $WYND $XOM $XP $ZI",DAL
63,1341852580150976512,2020-12-23 21:06:00+00:00,"Market is closed 🎅🏼❌

My best 3: 

$CCL ⬆️ 5.75%
$DAL ⬆️ 3.39% 
$LUV ⬆️ 3.26% 

My worst 3: 

$STAG ⬇️ 2.13%
$WM ⬇️ 1.44%
$MSFT ⬇️ 1.29%

Overall: 🟩 0.43%

How’d you do?",DAL
64,1341807030739333128,2020-12-23 18:05:00+00:00,"New to investing? Find high-quality companies that you can relate to &amp; understand their products

Mobile phone $AAPL
Desktop computer $CRM
Package $JD
Shopping cart  $WMT
Telephone $VZ 
Pill $ABBV
Airplane $DAL
Detective $SE
Automobile $TSLA 
Office building $SPG",DAL
65,1341790897810403330,2020-12-23 17:00:53+00:00,"📈 Airline Year To Date Returns! 📉

Name         % Gain YTD

$AAL           -46.03%
$ALK           -25.68%
$LUV           -16.04%
$DAL           -33.41%
$UAL           -51.22%
$SAVE         -40.36%

In my opinion $ALK and $LUV are the best two! ✅

EAT - SLEEP - PROFIT 🚀",DAL
66,1341762176160153603,2020-12-23 15:06:46+00:00,"new partnership. More details to be released from MARK.@intel &amp; @RemarkHoldings plus @SharecareInc and NDAS with quadruple #china revenue next earnings .. $mark long 🔥 
$nclh $aal $WFC $NIO $AAPL $Roku $TSLA $UAL $DAL $jets $GM $srne",DAL
67,1341760992833925120,2020-12-23 15:02:04+00:00,There we go $DAL... back in business!,DAL
68,1341755366187646976,2020-12-23 14:39:42+00:00,Big moves on the $DAL 2/19 swing. Loving it,DAL
